,Unnamed: 0,post_id,time,text,reaction_count,label
78,78,4197794737118591,2023-06-16 09:04:32,"LIVE: Our volunteers are in Hartford, Connecticut with President Joe Biden, members of Congress, and other gun safety activists at the National Safer Communities Summit! Tune in as we celebrate one year since the passage of the Bipartisan Safer Communities Act and to learn about what’s next!",79,1
79,79,239515305462411,2023-06-15 18:00:50,"FRI, JUN 16 The National Safer Communities Summit",31,1
80,80,659460802884893,2023-06-15 10:39:09,"Akira Ross, 24, was pumping gas at a gas station in an Austin, Texas, suburb last week when a man shouted gay slurs at her, pulled out a gun, and fatally shot her, according to Akira’s family members. Our hearts are with Akira’s loved ones at this painful time. We must do all we can to #DisarmHate and end the plague of gun violence which disproportionately impacts LGBTQ+ people in America. PEOPLE.COM A Woman, 24, Was Fatally Shot at a Texas Gas Station. Her Family Believes It Was Because She Was Gay",119,1
81,81,658908622940111,2023-06-14 19:00:04,"This Friday, our executive director Angela Ferrell-Zabala will join President Joe Biden, members of Congress, and other gun safety leaders at the National Safer Communities Summit to celebrate the first major federal gun safety legislation in 30 years! Join us virtually. Register here thesafersummit.com",91,1
82,82,658802122950761,2023-06-14 11:17:11,"“....we have been sent to the House of Representatives to use every tool that is made available to us to find solutions, solutions that will save American lives. We refuse—and I say it again, we refuse—to let the power of the (NRA’s) gun lobby stand in our way.” - Rep. Lucy McBath AJC.COM McBath, Democrats plan effort to get around GOP on gun control bills",380,1
83,83,658390712991902,2023-06-13 18:13:04,"“This year, there have been 290 mass shootings and more than 19,000 people killed by guns. We need to make sure the law we passed last summer is saving as many lives as possible. We also need to pass universal background checks, enact a ban on assault weapons, and elect more gun-sense candidates up and down the ballot. At the Safer Communities Summit, we’ll strategize how to make it happen.” - Senator Chris Murphy CTPOST.COM Murphy (opinion): Turning a corner in fight against gun violence",437,1
84,84,658163196347987,2023-06-13 09:24:41,"At least nine people were shot and wounded—three critically—during an altercation in downtown Denver as crowds gathered to celebrate the Nuggets’ first NBA championship last night. People in America cannot come together to celebrate a historic victory without the threat of being shot. CBSNEWS.COM Nine wounded in Denver shooting near Nuggets' Ball Arena as fans celebrated, police say",159,1
85,85,657737779723862,2023-06-12 18:01:30,"It was yet another deadly weekend marred by mass gun violence in America: In Maryland, three people were shot and killed and three people were wounded in a shooting Sunday night at a house in Annapolis. Nine people were wounded in a mass shooting in San Francisco's Mission District on Friday night. At least 13 people were wounded when violence broke out among hundreds of people gathered in Syracuse, New York, early Sunday morning. Four people were shot, five were stabbed and four others were hit by cars. One person was killed and six more were wounded in a shooting at a birthday party in Antioch, CA early Sunday morning. An 18-year-old girl died at the hospital. At least six people were… CBSNEWS.COM Man charged with murder after 3 shot dead, 3 wounded in Annapolis",77,1
86,86,657585803072393,2023-06-12 12:19:26,"Sara Grossman’s best friend, Drew Leinonen, was among the 49 people whose lives were tragically stolen from them by a gunman at Pulse nightclub seven years ago today. In his honor, Sara co-founded The Dru Project, a nonprofit dedicated to expanding gay-straight alliances in Florida. And as a survivor fellow with Everytown for Gun Safety, Sara is a passionate advocate for stronger gun safety laws. “We lost a huge piece of our hearts when we lost Drew, and so we are hopeful that continuing his legacy through The Dru Project and the work I do with Everytown will keep his memory alive, in our hearts and beyond,” Sara said. Read and share Sara’s #MomentsThatSurvive story: momentsthatsurvive.org/tribute/sara-grossman",288,1
87,87,657442376420069,2023-06-12 08:06:07,"Un día como hoy, hace siete años, 49 personas murieron por disparos y más de 50 resultaron heridas en Pulse, una discoteca LGBTQ+ de Orlando (Florida). La mayoría de las víctimas eran latinos y miembros de la comunidad LGBTQ+. Es el segundo tiroteo masivo más mortífero de la historia moderna de Estados Unidos. Únete a nosotros y #RememberPulse tomando medidas para #EndGunViolence en Estados Unidos.",212,1
88,88,657441383086835,2023-06-12 08:03:49,"On this day seven years ago, 49 people were shot and killed and more than 50 others were wounded at Pulse, an LGBTQ+ nightclub in Orlando, Florida. Most of the victims were both Latinx and members of the LGBTQ+ community. It is the second deadliest mass shooting in modern US history. Join us and #RememberPulse by taking action to #EndGunViolence in America.",344,1
89,89,656870939810546,2023-06-11 19:00:01,"HORRIFYING: Thirteen-year-old Ashton Rickard was shopping with her mother at a South Carolina Walmart when a man walked up to Ashton and shot her at point blank range, seemingly at random. The bullet went through her arm and lodged in her back. WRDW.COM 13-year-old girl undergoes several surgeries after Walmart shooting",127,1
90,90,656831733147800,2023-06-11 10:59:50,"Mia Tretta would have celebrated her high school graduation alongside her best friend, Dominic Blackwell, but Dominic was tragically killed in a shooting at their school in 2019. ""I had to take a picture with my best friend's family at my high school graduation,"" she said. TODAY.COM A graduation photo shows how the heartbreak of school shootings lasts forever",165,1
91,91,655996416564665,2023-06-10 20:00:01,"Gun lobby allies in the US House are attempting to advance legislation that would make it easier for dangerous people to get their hands on guns modified with arm braces. Send a message to your rep telling them to reject this attempt, and to take action on common-sense gun legislation. ACT.EVERYTOWN.ORG Tell Your U.S. Rep.: Don't Gut Our Gun Laws",38,1
92,92,655987963232177,2023-06-10 07:31:38,"AGAIN: Four-year-old Camila Ariana Duarte was killed last week when another child accessed her father’s gun and discharged it. The father said the gun was stored on a high shelf in a closet. Tragedies like this can be prevented with secure gun storage. Be SMART for Kids: Assume curious children know where guns are stored and keep them locked, unloaded, and stored separately from ammunition. CBSNEWS.COM 4-year-old girl accidentally shot, killed by another child in River Grove",104,1
93,93,655412983289675,2023-06-09 19:00:02,"""States with no laws that hold gun owners accountable have double to triple the rate of these unintentional shootings,"" said Everytown for Gun Safety's senior director of research Sarah Burd-Sharps. This year, our volunteers helped pass life-saving laws in Michigan and New Mexico that require the secure storage of firearms in homes where children are present, and our Rhode Island volunteers are currently pushing their lawmakers to do the same. State by state, we will continue to advocate for secure storage laws to help keep our children safe. ABCNEWS.GO.COM Accidental shootings by children climbed during COVID. Why is that changing now?",41,1
